rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,year,month,week,day,dayofweek,dayofyear,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,seasons_autumn,seasons_winter,seasons_summer,seasons_spring,holiday_yes,holiday_no,functioning_day_no,functioning_day_yes
354,13,-1.7,28,1.8,1963,-17.8,1.22,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
350,14,-1.3,27,3.1,1906,-17.9,1.12,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
362,15,-0.8,26,3.3,1977,-17.9,0.87,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
401,16,-1.1,24,3.4,2000,-19.1,0.56,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
500,17,-2.4,30,2.7,2000,-17.6,0.18,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
752,18,-3.1,33,1.2,2000,-17.1,0.0,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
477,19,-3.3,35,1.1,2000,-16.6,0.0,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
384,20,-3.3,34,1.5,2000,-16.9,0.0,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
336,21,-3.3,35,0.5,2000,-16.6,0.0,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
347,22,-3.4,39,1.2,2000,-15.4,0.0,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
275,23,-3.5,43,0.9,2000,-14.3,0.0,0.0,0.0,2017,8,32,12,5,224,False,False,False,False,False,False,0,1,0,0,0,1,0,1
267,0,-3.5,48,0.9,1967,-12.9,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
296,1,-4.1,49,0.6,2000,-13.2,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
237,2,-4.7,50,0.7,1983,-13.5,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
169,3,-4.3,47,0.6,1992,-13.9,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
96,4,-4.3,49,0.7,2000,-13.4,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
56,5,-4.7,49,0.8,1999,-13.8,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
76,6,-5.1,53,0.9,1975,-13.2,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
127,7,-5.5,56,0.8,1950,-12.9,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
222,8,-5.4,56,0.7,1940,-12.8,0.01,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
291,9,-4.7,48,1.0,1784,-14.0,0.23,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
273,10,-2.2,42,1.3,1646,-13.4,0.61,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
351,11,0.0,45,1.1,1500,-10.5,0.89,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
427,12,2.4,40,0.8,1809,-9.8,1.05,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
431,13,3.9,36,2.0,1702,-9.8,1.13,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
486,14,4.7,32,2.2,1948,-10.6,1.06,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
569,15,5.2,30,2.0,1963,-11.0,0.84,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
546,16,4.4,33,1.6,1963,-10.5,0.4,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
481,17,3.5,37,1.8,1963,-9.8,0.1,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
384,18,2.5,41,1.0,1974,-9.4,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
275,19,1.5,48,0.4,1878,-8.3,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
298,20,0.8,51,1.4,1848,-8.2,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
321,21,-0.1,55,0.7,1654,-8.0,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
289,22,-0.5,55,0.6,1655,-8.4,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
265,23,-0.1,54,1.3,1570,-8.3,0.0,0.0,0.0,2017,9,37,12,1,255,False,False,False,False,False,False,0,1,0,0,0,1,0,1
326,0,-0.2,55,1.0,1629,-8.1,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
280,1,-0.2,54,0.5,1747,-8.4,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
243,2,0.2,52,0.7,1726,-8.5,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
169,3,0.3,53,0.5,1748,-8.1,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
71,4,0.4,52,1.6,1816,-8.3,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
13,5,0.3,74,1.0,178,-3.7,0.0,0.0,0.7,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
9,6,-0.5,90,0.9,91,-1.9,0.0,2.5,2.7,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
20,7,-0.4,92,1.1,121,-1.5,0.0,0.0,4.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
35,8,-0.2,90,1.2,378,-1.6,0.0,0.0,4.1,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
31,9,0.2,90,1.0,305,-1.2,0.0,1.6,4.3,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
19,10,0.5,91,0.4,143,-0.8,0.0,0.0,4.3,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
58,11,0.9,92,0.9,137,-0.2,0.03,0.0,3.9,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
119,12,2.3,88,0.3,245,0.5,0.28,0.0,3.1,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
182,13,3.3,87,1.1,230,1.3,0.54,0.0,2.1,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
235,14,4.2,85,0.7,325,1.8,0.65,0.0,1.4,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
180,15,6.7,63,4.5,715,0.1,0.35,0.0,1.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
214,16,5.4,71,3.5,622,0.5,0.2,0.0,0.5,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
226,17,3.6,65,4.3,1061,-2.3,0.03,0.0,0.4,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
210,18,2.0,61,3.0,2000,-4.7,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
181,19,1.6,53,4.0,2000,-6.9,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
165,20,0.6,57,3.9,1954,-6.9,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
167,21,0.0,59,3.0,1862,-7.0,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
152,22,-1.0,56,4.7,2000,-8.6,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
148,23,-1.4,43,4.3,2000,-12.3,0.0,0.0,0.0,2017,10,41,12,3,285,False,False,False,False,False,False,0,1,0,0,0,1,0,1
125,0,-2.5,39,3.4,2000,-14.5,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
111,1,-3.4,36,3.8,2000,-16.3,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
67,2,-4.2,35,3.4,2000,-17.4,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
45,3,-4.7,38,2.4,2000,-16.8,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
44,4,-5.2,35,3.2,2000,-18.3,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
86,5,-5.6,38,3.2,1974,-17.6,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
136,6,-5.9,39,2.9,1979,-17.6,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
325,7,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
653,8,-6.0,38,3.6,1994,-18.0,0.01,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
326,9,-5.9,36,5.1,1941,-18.6,0.1,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
212,10,-5.3,32,4.5,2000,-19.4,0.62,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
226,11,-4.7,36,3.8,2000,-17.5,1.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
247,12,-5.2,33,4.6,1973,-19.0,1.26,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
241,13,-5.4,32,5.1,1986,-19.5,1.24,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
253,14,-5.4,31,4.1,1945,-19.9,1.13,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
269,15,-5.5,33,4.5,2000,-19.2,0.92,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
277,16,-6.0,40,4.0,2000,-17.4,0.55,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
361,17,-7.1,44,4.2,2000,-17.3,0.18,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
557,18,-7.9,43,3.3,2000,-18.3,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
371,19,-8.6,45,3.9,2000,-18.4,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
254,20,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
266,21,-9.7,51,2.5,2000,-17.9,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
222,22,-10.2,50,3.0,2000,-18.6,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
174,23,-10.7,53,1.2,2000,-18.4,0.0,0.0,0.0,2017,11,45,12,6,316,False,False,False,False,False,False,0,1,0,0,0,1,0,1
133,0,-11.0,51,1.1,2000,-19.1,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
127,1,-11.2,51,1.1,2000,-19.3,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
95,2,-11.5,50,0.7,2000,-19.8,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
54,3,-11.6,50,2.2,1995,-19.9,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
46,4,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
65,5,-11.6,45,2.8,1951,-21.1,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
104,6,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
280,7,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
580,8,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
275,9,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
184,10,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
201,11,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
228,12,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
225,13,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
258,14,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
250,15,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
248,16,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
305,17,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
529,18,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
350,19,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
260,20,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
270,21,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
256,22,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
173,23,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,2017,12,50,12,1,346,False,False,False,False,False,False,0,1,0,0,0,1,0,1
168,0,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
183,1,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
120,2,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
79,3,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
41,4,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
68,5,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
109,6,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
310,7,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
591,8,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
340,9,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
202,10,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
251,11,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
267,12,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
251,13,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
240,14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
240,15,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
278,16,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
392,17,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
537,18,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
373,19,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
263,20,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
271,21,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
271,22,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
174,23,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,2017,12,50,13,2,347,False,False,False,False,False,False,0,1,0,0,0,1,0,1
171,0,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
170,1,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
107,2,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
80,3,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
52,4,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
62,5,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
108,6,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
279,7,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
621,8,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
305,9,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
189,10,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
247,11,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
278,12,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
282,13,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
294,14,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
301,15,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
335,16,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
382,17,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
612,18,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
410,19,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
277,20,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
316,21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
309,22,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
211,23,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,2017,12,50,14,3,348,False,False,False,False,False,False,0,1,0,0,0,1,0,1
227,0,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
241,1,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
162,2,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
110,3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
69,4,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
68,5,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
129,6,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
285,7,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
658,8,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
330,9,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
221,10,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
279,11,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
309,12,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
325,13,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
329,14,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
342,15,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
354,16,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
464,17,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
682,18,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
451,19,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
320,20,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
300,21,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
296,22,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
247,23,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,2017,12,50,15,4,349,False,False,False,False,False,False,0,1,0,0,0,1,0,1
217,0,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,2017,12,50,16,5,350,False,False,False,False,False,False,0,1,0,0,0,1,0,1
302,1,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,2017,12,50,16,5,350,False,False,False,False,False,False,0,1,0,0,0,1,0,1
228,2,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,2017,12,50,16,5,350,False,False,False,False,False,False,0,1,0,0,0,1,0,1
